chr	start	end	ATAC
chr17	53466800	53467000	U
chr17	53467200	53467400	U
chr17	53467400	53467600	U
chr17	53468200	53468400	U
chr17	53468400	53468600	U
chr17	53469200	53469400	U
chr17	53470200	53470400	U
chr17	53470400	53470600	U
chr17	53470600	53470800	U
chr17	53470800	53471000	U
chr17	53472600	53472800	U
chr17	53472800	53473000	U
chr17	53473000	53473200	U
chr17	53474800	53475000	U
chr17	53475000	53475200	U
chr17	53475200	53475400	U
chr17	53475400	53475600	U
chr17	53476000	53476200	U
chr17	53477000	53477200	U
chr17	53477200	53477400	U
chr17	53477400	53477600	U
chr17	53477600	53477800	U
chr17	53478400	53478600	U
chr17	53479000	53479200	U
chr17	53481800	53482000	U
chr17	53482200	53482400	U
chr17	53482400	53482600	U
chr17	53482600	53482800	U
chr17	53482800	53483000	U
chr17	53483000	53483200	U
chr17	53483200	53483400	U
chr17	53483400	53483600	U
chr17	53483600	53483800	U
chr17	53483800	53484000	U
chr17	53484000	53484200	U
chr17	53484200	53484400	U
chr17	53484400	53484600	U
chr17	53484600	53484800	U
chr17	53484800	53485000	U
chr17	53485000	53485200	U
chr17	53485200	53485400	U
chr17	53485400	53485600	U
chr17	53485600	53485800	U
chr17	53486200	53486400	U
chr17	53486400	53486600	U
chr17	53486600	53486800	U
chr17	53486800	53487000	U
chr17	53487000	53487200	U
chr17	53487400	53487600	U
chr17	53488200	53488400	U
chr17	53488800	53489000	U
chr17	53489000	53489200	U
chr17	53489200	53489400	U
chr17	53489400	53489600	U
chr17	53489600	53489800	U
chr17	53489800	53490000	U
chr17	53492600	53492800	U
chr17	53492800	53493000	U
chr17	53494800	53495000	U
chr17	53495000	53495200	U
chr17	53495200	53495400	U
chr17	53495400	53495600	U
chr17	53495600	53495800	U
chr17	53498000	53498200	U
chr17	53498200	53498400	U
chr17	53499600	53499800	U
chr17	53499800	53500000	U
chr17	53506000	53506200	U
chr17	53511800	53512000	U
chr17	53512000	53512200	U
chr17	53512200	53512400	U
chr17	53512400	53512600	U
chr17	53513800	53514000	U
chr17	53514600	53514800	U
chr17	53514800	53515000	U
chr17	53515000	53515200	U
chr17	53515200	53515400	U
chr17	53515400	53515600	U
chr17	53516000	53516200	U
chr17	53516400	53516600	U
chr17	53516600	53516800	U
chr17	53516800	53517000	U
chr17	53517000	53517200	U
chr17	53522200	53522400	U
chr17	53522400	53522600	U
chr17	53522600	53522800	U
chr17	53526800	53527000	U
chr17	53527400	53527600	U
chr17	53527600	53527800	U
chr17	53528200	53528400	U
chr17	53528400	53528600	U
chr17	53530800	53531000	U
chr17	53533000	53533200	U
chr17	53533200	53533400	U
chr17	53533400	53533600	U
chr17	53533600	53533800	U
chr17	53533800	53534000	U
chr17	53535200	53535400	U
chr17	53535400	53535600	U
chr17	53535600	53535800	U
chr17	53538800	53539000	U
chr17	53539000	53539200	U
chr17	53543800	53544000	U
chr17	53544200	53544400	U
chr17	53544400	53544600	U
chr17	53544600	53544800	U
chr17	53544800	53545000	U
chr17	53545000	53545200	U
chr17	53545200	53545400	U
chr17	53546200	53546400	U
chr17	53546400	53546600	U
chr17	53547600	53547800	U
chr17	53549400	53549600	U
chr17	53549600	53549800	U
chr17	53549800	53550000	U
chr17	53551000	53551200	U
chr17	53551200	53551400	U
chr17	53551400	53551600	U
chr17	53551600	53551800	U
chr17	53552600	53552800	U
chr17	53553800	53554000	U
chr17	53554000	53554200	U
chr17	53554200	53554400	U
chr17	53554400	53554600	U
chr17	53554600	53554800	U
chr17	53554800	53555000	U
chr17	53556000	53556200	U
chr17	53556200	53556400	U
chr17	53556400	53556600	U
chr17	53556600	53556800	U
chr17	53556800	53557000	U
chr17	53558800	53559000	U
chr17	53564400	53564600	U
chr17	53564600	53564800	U
chr17	53564800	53565000	U
chr17	53565000	53565200	U
chr17	53566800	53567000	U
chr17	53567000	53567200	U
chr17	53567200	53567400	U
chr17	53567800	53568000	U
chr17	53568000	53568200	U
chr17	53568600	53568800	U
chr17	53568800	53569000	U
chr17	53569000	53569200	U
chr17	53569200	53569400	U
chr17	53569400	53569600	U
chr17	53569800	53570000	U
chr17	53570000	53570200	U
chr17	53570600	53570800	U
chr17	53571800	53572000	U
chr17	53572000	53572200	U
chr17	53572200	53572400	U
chr17	53572400	53572600	U
chr17	53573200	53573400	U
chr17	53573400	53573600	U
chr17	53574000	53574200	U
chr17	53574600	53574800	U
chr17	53574800	53575000	U
chr17	53575400	53575600	U
chr17	53575600	53575800	U
chr17	53576000	53576200	U
chr17	53576200	53576400	U
chr17	53576400	53576600	U
chr17	53576600	53576800	U
chr17	53576800	53577000	U
chr17	53577000	53577200	U
chr17	53577200	53577400	U
chr17	53577400	53577600	U
chr17	53577600	53577800	U
chr17	53577800	53578000	U
chr17	53585000	53585200	U
chr17	53585200	53585400	U
chr17	53591000	53591200	U
chr17	53591600	53591800	U
chr17	53596800	53597000	U
chr17	53597000	53597200	U
chr17	53597600	53597800	U
chr17	53597800	53598000	U
chr17	53598000	53598200	U
chr17	53598200	53598400	U
chr17	53598600	53598800	U
chr17	53598800	53599000	U
chr17	53607000	53607200	U
chr17	53612000	53612200	U
chr17	53613200	53613400	U
chr17	53613400	53613600	U
chr17	53613600	53613800	U
chr17	53613800	53614000	U
chr17	53614400	53614600	U
chr17	53614600	53614800	U
chr17	53614800	53615000	U
chr17	53615000	53615200	U
chr17	53615200	53615400	U
chr17	53615400	53615600	U
chr17	53615600	53615800	U
chr17	53615800	53616000	U
chr17	53616000	53616200	U
chr17	53616200	53616400	U
chr17	53619000	53619200	B
chr17	53619200	53619400	B
chr17	53619400	53619600	B
chr17	53620000	53620200	U
chr17	53620200	53620400	U
chr17	53620400	53620600	U
chr17	53620600	53620800	U
chr17	53622800	53623000	U
chr17	53623400	53623600	U
chr17	53625400	53625600	U
chr17	53632600	53632800	U
chr17	53635200	53635400	U
chr17	53635400	53635600	U
chr17	53635600	53635800	U
chr17	53635800	53636000	U
chr17	53636400	53636600	U
chr17	53636600	53636800	U
chr17	53637200	53637400	U
chr17	53637400	53637600	U
chr17	53639200	53639400	U
chr17	53639400	53639600	U
chr17	53639600	53639800	U
chr17	53640400	53640600	U
chr17	53649000	53649200	U
chr17	53649200	53649400	U
chr17	53650200	53650400	U
chr17	53650600	53650800	U
chr17	53650800	53651000	U
chr17	53651000	53651200	U
chr17	53651200	53651400	U
chr17	53651400	53651600	U
chr17	53651600	53651800	U
chr17	53651800	53652000	U
chr17	53652000	53652200	U
chr17	53652200	53652400	U
chr17	53652400	53652600	U
chr17	53652600	53652800	U
chr17	53652800	53653000	U
chr17	53653000	53653200	U
chr17	53653200	53653400	U
chr17	53653400	53653600	U
chr17	53654000	53654200	U
chr17	53655600	53655800	U
chr17	53656200	53656400	U
chr17	53656400	53656600	U
chr17	53656600	53656800	U
chr17	53656800	53657000	U
chr17	53657000	53657200	U
chr17	53657200	53657400	U
chr17	53657400	53657600	U
chr17	53658400	53658600	U
chr17	53658600	53658800	U
chr17	53659400	53659600	U
chr17	53659600	53659800	U
chr17	53664400	53664600	U
chr17	53664800	53665000	U
chr17	53665800	53666000	U
chr17	53673600	53673800	U
chr17	53675200	53675400	U
chr17	53676000	53676200	U
chr17	53676200	53676400	U
chr17	53676400	53676600	U
chr17	53676600	53676800	U
chr17	53676800	53677000	U
chr17	53677000	53677200	U
chr17	53677200	53677400	U
chr17	53677400	53677600	U
chr17	53677600	53677800	U
chr17	53681400	53681600	U
chr17	53681600	53681800	U
chr17	53681800	53682000	U
chr17	53688200	53688400	U
chr17	53688400	53688600	U
chr17	53688800	53689000	U
chr17	53689000	53689200	U
chr17	53689200	53689400	U
chr17	53689800	53690000	U
chr17	53690000	53690200	U
chr17	53690200	53690400	U
chr17	53690400	53690600	U
chr17	53690600	53690800	U
chr17	53690800	53691000	U
chr17	53691800	53692000	U
chr17	53692000	53692200	U
chr17	53692200	53692400	U
chr17	53692400	53692600	U
chr17	53692600	53692800	U
chr17	53692800	53693000	U
chr17	53693000	53693200	U
chr17	53695200	53695400	U
chr17	53695800	53696000	U
chr17	53696000	53696200	U
chr17	53696200	53696400	U
chr17	53696400	53696600	U
chr17	53696600	53696800	U
chr17	53697400	53697600	U
chr17	53697600	53697800	U
chr17	53697800	53698000	U
chr17	53698000	53698200	U
chr17	53698200	53698400	U
chr17	53698400	53698600	U
chr17	53698600	53698800	U
chr17	53698800	53699000	U
chr17	53699600	53699800	U
chr17	53700200	53700400	U
chr17	53701200	53701400	U
chr17	53702800	53703000	U
chr17	53703000	53703200	U
chr17	53703200	53703400	U
chr17	53703400	53703600	U
chr17	53704000	53704200	U
chr17	53704800	53705000	U
chr17	53705000	53705200	U
chr17	53705400	53705600	U
chr17	53710200	53710400	U
chr17	53710400	53710600	U
chr17	53711200	53711400	U
chr17	53713800	53714000	U
chr17	53714000	53714200	U
chr17	53714200	53714400	U
chr17	53714400	53714600	U
chr17	53714600	53714800	U
chr17	53715600	53715800	U
chr17	53725200	53725400	U
chr17	53732800	53733000	U
chr17	53733400	53733600	U
chr17	53733600	53733800	U
chr17	53733800	53734000	U
chr17	53734000	53734200	U
chr17	53734200	53734400	U
chr17	53734400	53734600	U
chr17	53734600	53734800	U
chr17	53735200	53735400	U
chr17	53736400	53736600	U
chr17	53736600	53736800	U
chr17	53736800	53737000	U
chr17	53737000	53737200	U
chr17	53737200	53737400	U
chr17	53737400	53737600	U
chr17	53737600	53737800	U
chr17	53737800	53738000	U
chr17	53738000	53738200	U
chr17	53738200	53738400	U
chr17	53738400	53738600	U
chr17	53738600	53738800	U
chr17	53738800	53739000	U
chr17	53739000	53739200	U
chr17	53739200	53739400	U
chr17	53739400	53739600	U
chr17	53739600	53739800	U
chr17	53739800	53740000	U
chr17	53740000	53740200	U
chr17	53740200	53740400	U
chr17	53740400	53740600	U
chr17	53740800	53741000	U
chr17	53742800	53743000	U
chr17	53743000	53743200	U
chr17	53743200	53743400	U
chr17	53743400	53743600	U
chr17	53746600	53746800	U
chr17	53746800	53747000	U
chr17	53747000	53747200	U
chr17	53747200	53747400	U
chr17	53747400	53747600	U
chr17	53747600	53747800	U
chr17	53747800	53748000	U
chr17	53749600	53749800	B
chr17	53749800	53750000	U
chr17	53753000	53753200	U
chr17	53753200	53753400	U
chr17	53753400	53753600	U
chr17	53753600	53753800	U
chr17	53753800	53754000	U
chr17	53754000	53754200	U
chr17	53756200	53756400	U
chr17	53756400	53756600	U
chr17	53756800	53757000	U
chr17	53757000	53757200	U
chr17	53757200	53757400	U
chr17	53757400	53757600	U
chr17	53757800	53758000	U
chr17	53762400	53762600	U
chr17	53763000	53763200	U
chr17	53763200	53763400	U
chr17	53766600	53766800	U
chr17	53766800	53767000	U
chr17	53771000	53771200	U
chr17	53771200	53771400	U
chr17	53772000	53772200	U
chr17	53772200	53772400	U
chr17	53777000	53777200	U
chr17	53777400	53777600	U
chr17	53779400	53779600	U
chr17	53785400	53785600	U
chr17	53785800	53786000	U
chr17	53786000	53786200	U
chr17	53786200	53786400	U
chr17	53788000	53788200	U
chr17	53788200	53788400	U
chr17	53788400	53788600	U
chr17	53788600	53788800	U
chr17	53789400	53789600	U
chr17	53789600	53789800	U
chr17	53789800	53790000	U
chr17	53794600	53794800	U
chr17	53794800	53795000	U
chr17	53795000	53795200	U
chr17	53796200	53796400	U
chr17	53797400	53797600	U
chr17	53800800	53801000	U
chr17	53801000	53801200	U
chr17	53801800	53802000	U
chr17	53802000	53802200	U
chr17	53802200	53802400	U
chr17	53802400	53802600	U
chr17	53802600	53802800	U
chr17	53802800	53803000	U
chr17	53803000	53803200	U
chr17	53804400	53804600	U
chr17	53805600	53805800	U
chr17	53805800	53806000	U
chr17	53806000	53806200	U
chr17	53806200	53806400	U
chr17	53806400	53806600	U
chr17	53807000	53807200	U
chr17	53807200	53807400	U
chr17	53807400	53807600	U
chr17	53807600	53807800	U
chr17	53807800	53808000	U
chr17	53808400	53808600	U
chr17	53812800	53813000	U
chr17	53814000	53814200	U
chr17	53814200	53814400	U
chr17	53814400	53814600	U
chr17	53816200	53816400	U
chr17	53816400	53816600	U
chr17	53817800	53818000	U
chr17	53818400	53818600	U
chr17	53818600	53818800	U
chr17	53818800	53819000	U
chr17	53819000	53819200	U
chr17	53819200	53819400	U
chr17	53819400	53819600	U
chr17	53819600	53819800	U
chr17	53819800	53820000	U
chr17	53820600	53820800	U
chr17	53820800	53821000	U
chr17	53821600	53821800	U
chr17	53821800	53822000	U
chr17	53822000	53822200	U
chr17	53822400	53822600	U
chr17	53822600	53822800	U
chr17	53822800	53823000	U
chr17	53823000	53823200	U
chr17	53823200	53823400	U
chr17	53823400	53823600	U
chr17	53823600	53823800	U
chr17	53823800	53824000	U
chr17	53824000	53824200	U
chr17	53824200	53824400	U
chr17	53824400	53824600	U
chr17	53824600	53824800	U
chr17	53824800	53825000	U
chr17	53825000	53825200	U
chr17	53825800	53826000	U
chr17	53826200	53826400	U
chr17	53826400	53826600	U
chr17	53826600	53826800	U
chr17	53832000	53832200	U
chr17	53832400	53832600	U
chr17	53833200	53833400	U
chr17	53836000	53836200	U
chr17	53836200	53836400	U
chr17	53836400	53836600	U
chr17	53837400	53837600	U
chr17	53837600	53837800	U
chr17	53837800	53838000	U
chr17	53838000	53838200	U
chr17	53838200	53838400	U
chr17	53845400	53845600	U
chr17	53845600	53845800	U
chr17	53845800	53846000	U
chr17	53846000	53846200	U
chr17	53846200	53846400	U
chr17	53847600	53847800	U
chr17	53847800	53848000	U
chr17	53848800	53849000	U
chr17	53849000	53849200	U
chr17	53849200	53849400	U
chr17	53849400	53849600	U
chr17	53849600	53849800	U
chr17	53849800	53850000	U
chr17	53850000	53850200	U
chr17	53860200	53860400	U
chr17	53860800	53861000	U
chr17	53861000	53861200	U
chr17	53861200	53861400	U
chr17	53861400	53861600	U
chr17	53861600	53861800	U
chr17	53861800	53862000	U
chr17	53862000	53862200	U
chr17	53862200	53862400	U
chr17	53862400	53862600	U
chr17	53863000	53863200	U
chr17	53863200	53863400	U
chr17	53866200	53866400	U
chr17	53866400	53866600	U
chr17	53871600	53871800	U
chr17	53872200	53872400	U
chr17	53872600	53872800	U
chr17	53872800	53873000	U
chr17	53890400	53890600	U
chr17	53890600	53890800	U
chr17	53890800	53891000	U
chr17	53891200	53891400	U
chr17	53891400	53891600	U
chr17	53891600	53891800	U
chr17	53892400	53892600	U
chr17	53893800	53894000	U
chr17	53894000	53894200	U
chr17	53894200	53894400	U
chr17	53894400	53894600	U
chr17	53894600	53894800	U
chr17	53894800	53895000	U
chr17	53895000	53895200	U
chr17	53895200	53895400	U
chr17	53896000	53896200	U
chr17	53896800	53897000	U
chr17	53897000	53897200	U
chr17	53897200	53897400	U
chr17	53897400	53897600	U
chr17	53897600	53897800	U
chr17	53897800	53898000	U
chr17	53898000	53898200	U
chr17	53898200	53898400	U
chr17	53898800	53899000	U
chr17	53899000	53899200	U
chr17	53899200	53899400	U
chr17	53900400	53900600	U
chr17	53905600	53905800	U
chr17	53906200	53906400	U
chr17	53906400	53906600	U
chr17	53906600	53906800	U
chr17	53906800	53907000	U
chr17	53907000	53907200	U
chr17	53907200	53907400	U
chr17	53907400	53907600	U
chr17	53907600	53907800	U
chr17	53907800	53908000	U
chr17	53908000	53908200	U
chr17	53908200	53908400	U
chr17	53908800	53909000	U
chr17	53909000	53909200	U
chr17	53909200	53909400	U
chr17	53909400	53909600	U
chr17	53909600	53909800	U
chr17	53910200	53910400	U
chr17	53910400	53910600	U
chr17	53910600	53910800	U
chr17	53910800	53911000	U
chr17	53911600	53911800	U
chr17	53913200	53913400	U
chr17	53913400	53913600	U
chr17	53914400	53914600	U
chr17	53919000	53919200	U
chr17	53919400	53919600	U
chr17	53920000	53920200	U
chr17	53920600	53920800	U
chr17	53920800	53921000	U
chr17	53921000	53921200	U
chr17	53922200	53922400	U
chr17	53922600	53922800	U
chr17	53922800	53923000	U
chr17	53923000	53923200	U
chr17	53923200	53923400	U
chr17	53923400	53923600	U
chr17	53925000	53925200	U
chr17	53925200	53925400	U
chr17	53925400	53925600	U
chr17	53926800	53927000	U
chr17	53933200	53933400	U
chr17	53933400	53933600	U
chr17	53934000	53934200	U
chr17	53934200	53934400	U
chr17	53934800	53935000	U
chr17	53937400	53937600	U
chr17	53937600	53937800	U
chr17	53938000	53938200	U
chr17	53938200	53938400	U
chr17	53938400	53938600	U
chr17	53938600	53938800	U
chr17	53938800	53939000	U
chr17	53939000	53939200	U
chr17	53940400	53940600	U
chr17	53940600	53940800	U
chr17	53940800	53941000	U
chr17	53941800	53942000	U
chr17	53942000	53942200	U
chr17	53942600	53942800	U
chr17	53942800	53943000	U
chr17	53943000	53943200	U
chr17	53943600	53943800	U
chr17	53946400	53946600	U
chr17	53946600	53946800	U
chr17	53946800	53947000	U
chr17	53947000	53947200	U
chr17	53947200	53947400	U
chr17	53952800	53953000	U
chr17	53953000	53953200	U
chr17	53953400	53953600	U
chr17	53953600	53953800	U
chr17	53954600	53954800	U
chr17	53954800	53955000	U
chr17	53955000	53955200	U
chr17	53956600	53956800	U
chr17	53960800	53961000	U
chr17	53961600	53961800	U
chr17	53961800	53962000	U
chr17	53962200	53962400	U
chr17	53962400	53962600	U
chr17	53962600	53962800	U
chr17	53963800	53964000	U
chr17	53964000	53964200	U
chr17	53965400	53965600	U
chr17	53965600	53965800	U
chr17	53965800	53966000	U
chr17	53968400	53968600	U
chr17	53968600	53968800	U
chr17	53969000	53969200	U
chr17	53969600	53969800	U
chr17	53969800	53970000	U
chr17	53970000	53970200	U
chr17	53970200	53970400	U
chr17	53970600	53970800	U
chr17	53970800	53971000	U
chr17	53971000	53971200	U
chr17	53971200	53971400	U
chr17	53971400	53971600	U
chr17	53972000	53972200	U
chr17	53973400	53973600	U
chr17	53973600	53973800	U
chr17	53973800	53974000	U
chr17	53974800	53975000	U
chr17	53975000	53975200	U
chr17	53975200	53975400	U
chr17	53980600	53980800	U
chr17	53980800	53981000	U
chr17	53981000	53981200	U
chr17	53981200	53981400	U
chr17	53981800	53982000	U
chr17	53982000	53982200	U
chr17	53982200	53982400	U
chr17	53982400	53982600	U
chr17	53982600	53982800	U
chr17	53982800	53983000	U
chr17	53983000	53983200	U
chr17	53983200	53983400	U
chr17	53984400	53984600	U
chr17	53986400	53986600	U
chr17	53987600	53987800	U
chr17	53987800	53988000	U
chr17	53988400	53988600	U
chr17	53996200	53996400	U
chr17	53996400	53996600	U
chr17	53997800	53998000	U
chr17	53998000	53998200	U
chr17	53998200	53998400	U
chr17	53998400	53998600	U
chr17	53998600	53998800	U
chr17	53999800	54000000	U
chr17	54000000	54000200	U
chr17	54000200	54000400	U
chr17	54000800	54001000	U
chr17	54002800	54003000	U
chr17	54003000	54003200	U
chr17	54005200	54005400	U
chr17	54006000	54006200	U
chr17	54006200	54006400	U
chr17	54006600	54006800	U
chr17	54006800	54007000	U
chr17	54007000	54007200	U
chr17	54009000	54009200	U
chr17	54009600	54009800	U
chr17	54009800	54010000	U
chr17	54010000	54010200	U
chr17	54010400	54010600	U
chr17	54010600	54010800	U
chr17	54010800	54011000	U
chr17	54011000	54011200	U
chr17	54011200	54011400	U
chr17	54011400	54011600	U
chr17	54011600	54011800	U
chr17	54012400	54012600	U
chr17	54013400	54013600	U
chr17	54014000	54014200	U
chr17	54014400	54014600	U
chr17	54016400	54016600	U
chr17	54022000	54022200	U
chr17	54024800	54025000	U
chr17	54025000	54025200	U
chr17	54025200	54025400	U
chr17	54025400	54025600	U
chr17	54025600	54025800	U
chr17	54025800	54026000	U
chr17	54026000	54026200	U
chr17	54026800	54027000	U
chr17	54027400	54027600	U
chr17	54028800	54029000	U
chr17	54029400	54029600	U
chr17	54034600	54034800	U
chr17	54034800	54035000	U
chr17	54035200	54035400	U
chr17	54035400	54035600	U
chr17	54035600	54035800	U
chr17	54035800	54036000	U
chr17	54036000	54036200	U
chr17	54036200	54036400	U
chr17	54036400	54036600	U
chr17	54037200	54037400	U
chr17	54037400	54037600	U
chr17	54037600	54037800	U
chr17	54038200	54038400	U
chr17	54038400	54038600	U
chr17	54038600	54038800	U
chr17	54038800	54039000	U
chr17	54039000	54039200	U
chr17	54039200	54039400	U
chr17	54039400	54039600	U
chr17	54039600	54039800	U
chr17	54039800	54040000	U
chr17	54040000	54040200	U
chr17	54040200	54040400	U
chr17	54040400	54040600	U
chr17	54040600	54040800	U
